country,code,year,gas_consumption,coal_consumption,oil_consumption
OECD (EI),,1991,10349.573,12405.275,23721.186
OECD (EI),,1992,10550.999,12098.472,24321.604
OECD (EI),,1993,10910.722,12026.445,24409.043
OECD (EI),,1994,11170.127,12028.584,25087.377
OECD (EI),,1995,11768.162,12099.587,25359.932
OECD (EI),,1996,12382.052,12473.944,26099.451
OECD (EI),,1997,12512.141,12577.603,26439.533
OECD (EI),,1998,12597.755,12506.992,26567.525
OECD (EI),,1999,12946.158,12388.432,26969.047
OECD (EI),,2000,13475.402,12912.582,27054.465
OECD (EI),,2001,13361.585,12756.838,27002.035
OECD (EI),,2002,13677.349,12928.947,26927.977
OECD (EI),,2003,13862.627,13229.97,27290.318
OECD (EI),,2004,14091.715,13289.3545,27809.818
OECD (EI),,2005,14233.228,13378.868,27976.814
OECD (EI),,2006,14268.208,13491.4,27713.027
OECD (EI),,2007,14801.383,13704.435,27554.207
OECD (EI),,2008,15033.025,13461.809,26557.865
OECD (EI),,2009,14572.437,12041.976,25177.39
OECD (EI),,2010,15533.112,12775.666,25362.791
OECD (EI),,2011,15477.196,12533.086,24995.922
OECD (EI),,2012,15840.344,12027.873,24804.49
OECD (EI),,2013,16168.28,12136.459,24675.445
OECD (EI),,2014,15912.086,11937.243,24417.666
OECD (EI),,2015,16237.8,11171.422,24755.473
OECD (EI),,2016,16565.346,10557.595,25108.842
OECD (EI),,2017,16780.082,10479.761,25364.838
OECD (EI),,2018,17690.27,10111.876,25457.273
OECD (EI),,2019,18111.434,8967.438,25265.943
OECD (EI),,2020,17708.04,7661.065,22146.453
OECD (EI),,2021,18081.234,8322.971,23705.83
OECD (EI),,2022,17933.285,8022.4014,24285.07
OECD (EI),,2023,17570.123,6986.013,24207.05
Oceania,,1965,0.029474998,221.15912,232.65555
Oceania,,1966,0.039300002,227.99687,250.18103
Oceania,,1967,0.039300002,232.24142,272.33957
Oceania,,1968,0.304575,237.6857,294.28094
Oceania,,1969,4.1264997,245.67607,302.95322
Oceania,,1970,18.014374,248.10437,337.80527
Oceania,,1971,26.72908,247.1651,354.72104
Oceania,,1972,38.70946,257.88672,363.9765
Oceania,,1973,48.969597,269.931,387.8557
Oceania,,1974,56.905464,281.51398,404.6868
Oceania,,1975,61.144623,288.95828,399.33368
Oceania,,1976,77.40735,298.70834,408.52405
Oceania,,1977,93.10904,310.29172,425.3263
Oceania,,1978,98.10406,316.7222,431.71304
Oceania,,1979,105.90291,328.79166,437.05463
Oceania,,1980,119.36425,338.39212,416.62512
Oceania,,1981,130.62192,346.71683,408.8937
Oceania,,1982,136.40741,349.9911,403.29065
Oceania,,1983,148.16653,351.3043,385.20193
Oceania,,1984,152.36243,369.61993,395.81512
Oceania,,1985,168.44171,380.8049,394.52618
Oceania,,1986,187.94624,392.04297,384.35468
Oceania,,1987,189.65002,405.511,397.8433
Oceania,,1988,197.14537,426.92984,413.65363
Oceania,,1989,212.25839,448.2926,429.37283
Oceania,,1990,212.20807,458.2755,443.72836
Oceania,,1991,209.16672,466.54443,432.95728
Oceania,,1992,217.53065,470.58212,442.1204
Oceania,,1993,222.39395,473.29514,455.4508
Oceania,,1994,238.33765,481.8816,476.98978
Oceania,,1995,238.04619,497.82205,494.0805
Oceania,,1996,245.70148,517.4161,506.56274
Oceania,,1997,246.11017,543.98663,517.0022
Oceania,,1998,245.26468,566.33044,517.831
Oceania,,1999,256.97424,601.0144,529.0255
Oceania,,2000,264.30347,604.52185,530.4041
Oceania,,2001,283.6863,601.6179,532.3296
Oceania,,2002,287.3301,614.7907,539.4578
Oceania,,2003,274.56693,638.9957,542.4564
Oceania,,2004,275.25418,665.6598,552.3267
Oceania,,2005,270.16605,664.6498,564.14136
Oceania,,2006,297.58502,681.5204,579.4316
Oceania,,2007,332.35046,669.5235,592.4553
Oceania,,2008,324.39478,701.76373,599.92505
Oceania,,2009,331.5033,673.68024,587.5632
Oceania,,2010,360.82422,623.46625,603.3685
Oceania,,2011,371.03516,608.33185,633.16077
Oceania,,2012,377.49515,574.74036,646.4313
Oceania,,2013,397.06973,544.1194,664.0687
Oceania,,2014,427.96722,538.39825,663.1447
Oceania,,2015,437.9685,557.08466,661.6025
Oceania,,2016,427.50027,553.8584,666.01294
Oceania,,2017,422.76505,536.0623,698.4188
Oceania,,2018,416.93048,524.55505,709.0849
Oceania,,2019,488.61444,503.0397,705.73303
Oceania,,2020,468.89975,483.82077,606.1734
Oceania,,2021,434.5001,470.8358,619.39923
Oceania,,2022,468.48502,441.75208,651.5266
Oceania,,2023,439.26978,430.40082,690.26904
Oman,OMN,1978,3.025425,,13.616951
Oman,OMN,1979,5.0895,,14.083727
Oman,OMN,1980,6.4608374,,10.59754
Oman,OMN,1981,7.6154,,10.412597
Oman,OMN,1982,8.3317,,11.13332
Oman,OMN,1983,10.348649,,12.078274
Oman,OMN,1984,13.0065,,14.802035
Oman,OMN,1985,16.559725,,16.330181
Oman,OMN,1986,19.358948,,16.100573
Oman,OMN,1987,21.686924,,15.271984
Oman,OMN,1988,21.823586,,16.145262
Oman,OMN,1989,22.648273,,17.087587
Oman,OMN,1990,24.476725,,22.101206
Oman,OMN,1991,24.816025,,35.977516
Oman,OMN,1992,27.12515,,33.162346
Oman,OMN,1993,26.03185,,32.121742
Oman,OMN,1994,27.2571,0.0001392986,27.22416
Oman,OMN,1995,33.344116,0.00007569444,30.478481
Oman,OMN,1996,36.43169,0.000048375,29.042772
Oman,OMN,1997,42.11879,0.00038900555,25.347273
Oman,OMN,1998,43.918964,0.0005585472,25.260342
Oman,OMN,1999,47.032196,0.00006673611,31.588726
Oman,OMN,2000,76.75152,0.0029031388,34.169247
Oman,OMN,2001,84.27616,0.0016395556,38.881546
Oman,OMN,2002,86.396774,0.0039049166,44.71315
Oman,OMN,2003,93.36093,0,42.715023
Oman,OMN,2004,99.67036,0.009284611,41.731388
Oman,OMN,2005,108.622314,0.0036508888,47.423676
Oman,OMN,2006,120.5293,0.035779163,49.878475
Oman,OMN,2007,120.94852,0.008164,50.930866
Oman,OMN,2008,133.80411,0.013950194,66.96638
Oman,OMN,2009,135.47406,0.016285306,63.707405
Oman,OMN,2010,163.80843,0.3446064,72.77801
Oman,OMN,2011,180.82379,0.11837333,78.74119
Oman,OMN,2012,197.15591,0.35913944,85.78784
Oman,OMN,2013,217.27544,0.5224439,99.6837
Oman,OMN,2014,213.1425,0.41572553,102.23613
Oman,OMN,2015,230.92659,0.5721903,105.740265
Oman,OMN,2016,229.32649,0.64058,108.50814
Oman,OMN,2017,233.50879,0.8834947,118.94404
Oman,OMN,2018,249.96494,0.8663694,124.8697
Oman,OMN,2019,249.96547,0.97515744,122.143265
Oman,OMN,2020,259.1574,1.1217446,99.791824
Oman,OMN,2021,279.85278,0.97774804,110.45808
Oman,OMN,2022,285.32648,1.4077659,126.108864
Oman,OMN,2023,295.08826,1.4077659,129.45384
Oman,OMN,1965,,,0.09738055
Oman,OMN,1966,,,0.12186111
Oman,OMN,1967,,,0.5409833
Oman,OMN,1968,,,0.65190834
Oman,OMN,1969,,,0.9285111
Oman,OMN,1970,,,0.9359056
Oman,OMN,1971,,,15.471502
Oman,OMN,1972,,,17.677216
Oman,OMN,1973,,,15.375914
Oman,OMN,1974,,,14.127883
Oman,OMN,1975,,,12.904697
Oman,OMN,1976,,,14.856398
Oman,OMN,1977,,,14.312169
Pakistan,PAK,1965,14.77115,16.03777,44.92068
Pakistan,PAK,1966,16.691648,13.53732,46.11689
Pakistan,PAK,1967,19.4722,13.00234,51.5479
Pakistan,PAK,1968,21.85195,14.316529,58.71033
Pakistan,PAK,1969,26.9204,12.88604,55.06346
Pakistan,PAK,1970,29.103926,10.73449,54.475094
Pakistan,PAK,1971,26.36095,7.23292,51.226597
Pakistan,PAK,1972,27.9892,6.81518,42.2802
Pakistan,PAK,1973,31.955448,6.76866,43.33429
Pakistan,PAK,1974,36.64815,6.1987896,46.68848
Pakistan,PAK,1975,38.076,6.01271,48.48073
Pakistan,PAK,1976,38.8275,5.95456,48.495506
Pakistan,PAK,1977,42.418,6.4779096,51.052937
Pakistan,PAK,1978,43.587,6.8965898,53.865543
Pakistan,PAK,1979,49.098,7.68743,57.543625
Pakistan,PAK,1980,59.953,8.18752,60.10244
Pakistan,PAK,1981,65.3805,9.29237,63.78669
Pakistan,PAK,1982,71.309,10.536779,70.18829
Pakistan,PAK,1983,70.307,11.95564,77.34512
Pakistan,PAK,1984,72.144,13.56058,83.87065
Pakistan,PAK,1985,73.647,15.38649,89.51502
Pakistan,PAK,1986,78.991,17.456629,96.47393
Pakistan,PAK,1987,84.585495,19.81752,105.70086
Pakistan,PAK,1988,89.67899,20.724659,113.848915
Pakistan,PAK,1989,95.6075,22.70176,122.01713
Pakistan,PAK,1990,102.12049,24.06247,127.602325
Pakistan,PAK,1991,110.3035,23.81824,134.32481
Pakistan,PAK,1992,108.215996,24.45789,146.81076
Pakistan,PAK,1993,124.582,25.67904,160.0418
Pakistan,PAK,1994,127.003494,25.49296,171.5628
Pakistan,PAK,1995,130.26,25.702301,185.97589
Pakistan,PAK,1996,141.5325,26.051199,195.5896
Pakistan,PAK,1997,141.115,24.35322,201.59088
Pakistan,PAK,1998,148.62999,24.37648,208.43974
Pakistan,PAK,1999,169.50499,24.38811,216.01376
Pakistan,PAK,2000,179.525,23.58564,223.08223
Pakistan,PAK,2001,189.545,24.48115,218.72188
Pakistan,PAK,2002,205.4935,27.4468,213.19598
Pakistan,PAK,2003,255.5038,35.223816,189.23906
Pakistan,PAK,2004,306.76593,39.279713,191.35681
Pakistan,PAK,2005,326.10187,43.60852,181.89467
Pakistan,PAK,2006,333.1948,46.207226,208.9376
Pakistan,PAK,2007,338.00253,63.226902,227.31567
Pakistan,PAK,2008,346.0761,69.673096,230.70963
Pakistan,PAK,2009,347.01666,57.295914,246.17116
Pakistan,PAK,2010,353.48395,53.84872,243.88008
Pakistan,PAK,2011,353.39645,46.427776,245.53178
Pakistan,PAK,2012,365.97232,47.08847,237.93188
Pakistan,PAK,2013,355.85727,37.305233,260.81177
Pakistan,PAK,2014,349.86688,54.99725,269.72635
Pakistan,PAK,2015,365.3418,54.262775,293.9605
Pakistan,PAK,2016,39.719833,62.120884,328.84857
Pakistan,PAK,2017,407.3958,83.12105,339.49326
Pakistan,PAK,2018,435.8761,137.64632,283.33865
Pakistan,PAK,2019,444.7297,156.56241,250.62538
Pakistan,PAK,2020,411.59784,181.74779,243.72148
Pakistan,PAK,2021,448.92047,200.76128,283.1235
Pakistan,PAK,2022,382.02283,178.54613,275.1417
Pakistan,PAK,2023,378.44418,171.41614,217.1885
Peru,PER,1965,3.6575,0.4197064,43.167362
Peru,PER,1966,3.8211248,0.5294025,54.434715
Peru,PER,1967,3.570875,0.5961738,54.833336
Peru,PER,1968,3.975125,0.59140444,55.01083
Peru,PER,1969,4.052125,0.996803,54.147644
Peru,PER,1970,3.975125,1.0111111,56.897602
Peru,PER,1971,4.7451253,1.4180555,56.256172
Peru,PER,1972,4.56225,1.5341666,48.011005
Peru,PER,1973,4.466,1.7547221,55.933968
Peru,PER,1974,4.60075,1.871111,65.89939
Peru,PER,1975,5.6787496,1.9525,69.020676
Peru,PER,1976,6.16,1.5108334,69.956894
Peru,PER,1977,6.1166873,1.7316666,69.8767
Peru,PER,1978,6.391,1.476111,69.25631
Peru,PER,1979,5.9097495,1.5688889,71.98634
Peru,PER,1980,6.3525,1.6505555,77.84784
Peru,PER,1981,7.2957497,1.673611,79.46005
Peru,PER,1982,7.6566873,1.8944443,78.22811
Peru,PER,1983,5.0434995,1.6038889,67.83568
Peru,PER,1984,6.8145,1.2786111,70.013115
Peru,PER,1985,5.313,1.3947221,67.58711
Peru,PER,1986,5.6354375,1.8944443,72.71551
Peru,PER,1987,5.60175,2.138611,80.29432
Peru,PER,1988,5.284125,2.103611,78.54943
Peru,PER,1989,4.4804378,2.336111,69.6063
Peru,PER,1990,4.287937,1.685,69.653175
Peru,PER,1991,4.0232496,3.2658334,64.45393
Peru,PER,1992,3.628625,3.196111,67.45526
Peru,PER,1993,3.8211248,3.3588889,70.53644
Peru,PER,1994,3.98475,4.1375,76.61635
Peru,PER,1995,3.8596249,4.3466663,86.40599
Peru,PER,1996,3.9173748,4.5558333,89.12813
Peru,PER,1997,2.319625,4.7419443,88.13826
Peru,PER,1998,3.936625,5.198611,88.67419
Peru,PER,1999,3.955875,4.714722,90.520706
Peru,PER,2000,3.3254375,7.3238883,88.37054
Peru,PER,2001,3.56125,6.6452775,83.596954
Peru,PER,2002,4.25425,9.1,82.79648
Peru,PER,2003,5.033875,9.765555,78.31694
Peru,PER,2004,8.277499,10.559443,87.44952
Peru,PER,2005,14.599701,10.716666,85.74552
Peru,PER,2006,17.086441,9.118055,81.61111
Peru,PER,2007,25.751991,12.038889,84.94668
Peru,PER,2008,32.6939,10.734722,95.09226
Peru,PER,2009,33.43666,9.643888,96.45016
Peru,PER,2010,54.23817,9.457777,101.51831
Peru,PER,2011,62.92885,9.511666,112.06887
Peru,PER,2012,68.61824,10.151944,111.44959
Peru,PER,2013,67.02667,10.23861,116.81105
Peru,PER,2014,74.31637,10.111112,114.93645
Peru,PER,2015,76.43131,9.424167,122.690155
Peru,PER,2016,84.93306,10.047221,130.31395
Peru,PER,2017,74.91936,8.715277,132.51404
Peru,PER,2018,80.25237,7.86575,136.58824
Peru,PER,2019,82.11267,8.185528,140.72856
Peru,PER,2020,81.69952,5.945166,107.00644
Peru,PER,2021,89.41507,7.794,132.54114
Peru,PER,2022,98.25809,8.424297,140.1973
Peru,PER,2023,100.978165,8.137319,144.11226
Philippines,PHL,1994,0.052871108,17.782269,173.19214
Philippines,PHL,1995,0.050973054,19.119719,203.45428
Philippines,PHL,1996,0.086220555,25.76045,211.86565
Philippines,PHL,1997,0.05232889,31.85457,231.8534
Philippines,PHL,1998,0.08920305,34.52947,225.1748
Philippines,PHL,1999,0.068596944,39.39081,212.49382
Philippines,PHL,2000,0.10194638,53.77712,197.78395
Philippines,PHL,2001,1.3423836,52.4513,196.75143
Philippines,PHL,2002,16.86588,49.16001,187.04333
Philippines,PHL,2003,25.705385,50.043888,185.97557
Philippines,PHL,2004,23.739664,52.707157,189.6213
Philippines,PHL,2005,31.442307,61.836708,174.7675
Philippines,PHL,2006,29.446762,58.603565,160.22676
Philippines,PHL,2007,35.304607,62.69733,166.13817
Philippines,PHL,2008,37.165127,73.92028,158.71425
Philippines,PHL,2009,37.424606,70.559204,166.4523
Philippines,PHL,2010,35.24957,81.77052,173.30891
Philippines,PHL,2011,38.058514,89.85338,163.80653
Philippines,PHL,2012,36.48458,94.02855,170.33029
Philippines,PHL,2013,33.60541,116.334885,177.93362
Philippines,PHL,2014,35.342564,123.76646,188.79242
Philippines,PHL,2015,33.22501,135.08244,215.39938
Philippines,PHL,2016,38.09864,152.19017,231.16743
Philippines,PHL,2017,37.744267,179.97424,247.42798
Philippines,PHL,2018,40.888065,190.13885,251.68646
Philippines,PHL,2019,42.159954,203.31123,256.9457
Philippines,PHL,2020,38.428337,204.06207,209.64127
Philippines,PHL,2021,32.831326,219.96307,225.74295
Philippines,PHL,2022,30.803785,221.84573,247.80963
Philippines,PHL,2023,32.03725,244.92111,259.20306
Philippines,PHL,1965,,0.5155231,57.4021
Philippines,PHL,1966,,0.48839027,63.940327
Philippines,PHL,1967,,0.37985915,69.58127
Philippines,PHL,1968,,0.17364998,82.39472
Philippines,PHL,1969,,0.22791556,88.841705
Philippines,PHL,1970,,0.22791556,90.00561
Philippines,PHL,1971,,0.22248888,97.47116
Philippines,PHL,1972,,0.21706222,102.89429
Philippines,PHL,1973,,0.21706222,114.859406
Philippines,PHL,1974,,0.30388722,107.578
Philippines,PHL,1975,,0.5752153,116.69448
Philippines,PHL,1976,,0.68374634,119.770164
Philippines,PHL,1977,,1.6876597,130.15947
Philippines,PHL,1978,,1.5465689,134.74797
Philippines,PHL,1979,,1.3512131,139.32352
Philippines,PHL,1980,,1.6279675,130.49712
Philippines,PHL,1981,,2.8218098,122.71493
Philippines,PHL,1982,,3.1474035,122.00833
Philippines,PHL,1983,,5.7304454,122.14317
Philippines,PHL,1984,,9.181736,99.97544
Philippines,PHL,1985,,12.985753,88.851875
Philippines,PHL,1986,,10.229061,93.15116
Philippines,PHL,1987,,10.880248,108.554855
Philippines,PHL,1988,,13.77803,117.035934
Philippines,PHL,1989,,10.891101,134.99716
Philippines,PHL,1990,,14.59565,138.08571
Philippines,PHL,1991,,17.89857,134.88847
Philippines,PHL,1992,,15.74702,153.05324
Philippines,PHL,1993,,17.479889,168.78471
Poland,POL,1965,17.132,691.764,64.42475
Poland,POL,1966,20.36575,701.03314,67.00852
Poland,POL,1967,24.887749,713.72144,72.72036
Poland,POL,1968,34.191998,748.0648,90.988075
Poland,POL,1969,47.404247,785.9205,100.078026
Poland,POL,1970,60.458996,816.1934,105.84359
Poland,POL,1971,66.4925,835.4643,112.22479
Poland,POL,1972,69.9665,873.9596,125.95774
Poland,POL,1973,72.76475,877.5533,139.72865
Poland,POL,1974,74.79425,902.2903,147.14691
Poland,POL,1975,80.096,973.4426,160.17279
Poland,POL,1976,85.45999,1017.8111,176.80226
Poland,POL,1977,90.67575,1053.9105,189.19632
Poland,POL,1978,95.4555,1102.9775,202.32385
Poland,POL,1979,99.5635,1116.2822,206.29735
Poland,POL,1980,102.02374,1182.1196,203.74902
Poland,POL,1981,96.23174,1054.0269,191.03615
Poland,POL,1982,96.1915,1091.0685,180.37706
Poland,POL,1983,98.3895,1088.4283,186.44765
Poland,POL,1984,102.351494,1134.9252,191.37543
Poland,POL,1985,103.80825,1161.3136,194.5768
Poland,POL,1986,110.01725,1191.005,200.98262
Poland,POL,1987,113.583244,1233.943,203.58064
Poland,POL,1988,112.7905,1199.9718,208.54102
Poland,POL,1989,110.7195,1146.6133,207.1039
Poland,POL,1990,103.94599,912.263,189.75511
Poland,POL,1991,96.92899,903.55676,179.19951
Poland,POL,1992,90.27425,873.5409,163.77092
Poland,POL,1993,94.82925,863.48676,168.93677
Poland,POL,1994,95.551994,804.1866,178.15416
Poland,POL,1995,104.60899,817.86346,180.4534
Poland,POL,1996,109.84824,837.1541,210.81299
Poland,POL,1997,109.52475,816.95514,219.71667
Poland,POL,1998,110.651245,736.1255,249.88089
Poland,POL,1999,107.73125,706.2329,261.7574
Poland,POL,2000,115.831245,654.1142,240.63138
Poland,POL,2001,120.67975,646.4082,235.07964
Poland,POL,2002,117.61649,634.1711,239.5985
Poland,POL,2003,130.96175,652.89545,243.36377
Poland,POL,2004,138.17099,633.70966,260.05814
Poland,POL,2005,142.28725,641.023,266.56586
Poland,POL,2006,143.90324,667.58386,284.99228
Poland,POL,2007,143.94194,650.67,292.65717
Poland,POL,2008,156.43639,642.1825,300.85117
Poland,POL,2009,150.94778,602.8747,298.74213
Poland,POL,2010,162.32639,640.523,314.1251
Poland,POL,2011,164.52527,639.2178,311.5057
Poland,POL,2012,174.1936,595.79724,298.3708
Poland,POL,2013,174.10417,620.8222,277.3465
Poland,POL,2014,170.13611,575.0486,277.49698
Poland,POL,2015,170.98805,566.04724,292.9932
Poland,POL,2016,182.57611,575.66943,321.5872
Poland,POL,2017,191.80331,578.87915,362.9471
Poland,POL,2018,199.26056,579.1753,372.2887
Poland,POL,2019,208.88777,516.0783,379.48453
Poland,POL,2020,210.64583,478.4086,359.47464
Poland,POL,2021,223.73805,529.1506,375.10825
Poland,POL,2022,186.04639,495.63303,389.426
Poland,POL,2023,195.82713,418.3192,390.33194
Portugal,PRT,1996,0,45.5896,159.85767
Portugal,PRT,1997,1.00625,41.47258,171.578
Portugal,PRT,1998,8.038,41.46095,187.91159
Portugal,PRT,1999,22.477999,43.0558,193.70638
Portugal,PRT,2000,23.090034,43.173363,189.41812
Portugal,PRT,2001,25.74884,36.919003,189.5344
Portugal,PRT,2002,31.322216,40.703857,196.06561
Portugal,PRT,2003,30.202194,38.967873,184.26161
Portugal,PRT,2004,37.83355,38.553112,186.39532
Portugal,PRT,2005,42.8778,38.79613,192.48924
Portugal,PRT,2006,41.184383,38.414658,170.36934
Portugal,PRT,2007,43.89386,33.43719,172.20227
Portugal,PRT,2008,48.02346,29.261322,164.78693
Portugal,PRT,2009,47.69356,33.21664,152.80612
Portugal,PRT,2010,51.887592,19.161901,149.48177
Portugal,PRT,2011,52.536816,25.828568,140.12874
Portugal,PRT,2012,45.554913,33.851383,127.39728
Portugal,PRT,2013,43.183426,30.815416,130.73607
Portugal,PRT,2014,41.2596,31.157421,129.18199
Portugal,PRT,2015,48.19863,37.914043,132.16782
Portugal,PRT,2016,50.73813,33.09898,134.93422
Portugal,PRT,2017,63.394844,37.762608,135.99239
Portugal,PRT,2018,57.9938,31.66849,135.36813
Portugal,PRT,2019,61.35022,14.518099,139.91884
Portugal,PRT,2020,60.366592,6.5792556,114.11291
Portugal,PRT,2021,58.10982,2.274579,117.34649
Portugal,PRT,2022,55.888794,0.08141,129.03947
Portugal,PRT,2023,44.80491,0.058149997,123.63576
Portugal,PRT,1965,,6.8849597,30.529512
Portugal,PRT,1966,,7.02452,31.292534
Portugal,PRT,1967,,6.98963,34.5241
Portugal,PRT,1968,,6.29183,37.036827
Portugal,PRT,1969,,5.9313,38.868618
Portugal,PRT,1970,,5.4312096,53.6951
Portugal,PRT,1971,,5.02416,60.925804
Portugal,PRT,1972,,4.44266,66.2705
Portugal,PRT,1973,,6.57095,72.85421
Portugal,PRT,1974,,5.10557,77.65474
Portugal,PRT,1975,,4.7915597,81.327896
Portugal,PRT,1976,,4.652,85.188934
Portugal,PRT,1977,,4.2216897,84.28477
Portugal,PRT,1978,,4.9776397,87.35162
Portugal,PRT,1979,,5.19861,93.42953
Portugal,PRT,1980,,4.0705,100.01279
Portugal,PRT,1981,,4.61711,106.01107
Portugal,PRT,1982,,4.25658,111.01077
Portugal,PRT,1983,,4.652,112.03897
Portugal,PRT,1984,,5.75685,111.805046
Portugal,PRT,1985,,8.94347,108.323456
Portugal,PRT,1986,,16.8635,115.4622
Portugal,PRT,1987,,21.95744,112.17974
Portugal,PRT,1988,,25.318508,117.46575
Portugal,PRT,1989,,28.24927,147.89993
Portugal,PRT,1990,,33.12224,140.23949
Portugal,PRT,1991,,34.70392,146.44716
Portugal,PRT,1992,,35.13423,162.93636
Portugal,PRT,1993,,38.2627,153.68877
Portugal,PRT,1994,,39.85601,155.42722
Portugal,PRT,1995,,48.86926,167.95164
Qatar,QAT,1965,0.83835,,0.57273304
Qatar,QAT,1966,0.8486999,,0.57199776
Qatar,QAT,1967,1.16955,,0.8658272
Qatar,QAT,1968,5.3198996,,1.1196642
Qatar,QAT,1969,8.8182,,1.30044
Qatar,QAT,1970,10.401751,,1.1239372
Qatar,QAT,1971,10.401751,,1.0794972
Qatar,QAT,1972,11.416049,,1.2848859
Qatar,QAT,1973,16.352999,,1.6680157
Qatar,QAT,1974,13.434299,,2.2778795
Qatar,QAT,1975,20.73105,,2.7142978
Qatar,QAT,1976,11.3229,,3.73724
Qatar,QAT,1977,16.05285,,4.9303584
Qatar,QAT,1978,15.30765,,4.820811
Qatar,QAT,1979,45.1467,,5.219366
Qatar,QAT,1980,49.069347,,4.3004594
